1781.659396	1783.631896
1788.876958	1790.405562
1795.850688	1797.044417
1798.600917	1799.201583
1800.185958	1800.776292
1802.117083	1802.780375
1804.247896	1804.785021
1807.010583	1807.452417
1808.738062	1809.628417
1813.983812	1815.749604
1817.546896	1819.615542
1820.863125	1821.387083
1822.451292	1823.091771
1824.758042	1825.610354
1827.220917	1828.157604
1828.848021	1829.941854
1832.696333	1833.641792
1838.106833	1839.122104
1841.789125	1842.554458
1849.926	1850.442271
1854.284917	1856.218479
1862.313562	1864.34725
1864.896042	1865.205708
1866.225187	1866.828667
1868.467833	1870.533104
1872.26475	1872.584312
1874.594333	1875.24925
1876.229042	1876.858042
1879.58475	1880.539042
1883.005187	1883.317083
1884.310625	1885.79975
